"","time","minute","minutes_after_dark","period","subject_race"
"2733",18:50:00,1130,-77,"day","white"
"2734",19:01:00,1141,-66,"day","white"
"2735",19:08:00,1148,-59,"day","black"
"2736",19:12:00,1152,-55,"day","white"
"2737",19:30:00,1170,-37,"day","black"
"2738",19:34:00,1174,-33,"day","black"
"2739",20:10:00,1210,3,"night","white"
"2740",20:19:00,1219,12,"night","white"
"2741",20:40:00,1240,33,"night","white"
"2742",20:54:00,1254,47,"night","white"
"2743",17:27:00,1047,-161,"day","white"
"2744",17:30:00,1050,-158,"day","black"
"2745",17:44:00,1064,-144,"day","black"
"2746",17:48:00,1068,-140,"day","white"
"2747",17:55:00,1075,-133,"day","white"
"2748",18:00:00,1080,-128,"day","white"
"2749",18:05:00,1085,-123,"day","white"
"2750",18:20:00,1100,-108,"day","white"
"2751",18:25:00,1105,-103,"day","black"
"2752",18:30:00,1110,-98,"day","white"
"2753",18:30:00,1110,-98,"day","white"
"2754",18:35:00,1115,-93,"day","black"
"2755",18:38:00,1118,-90,"day","white"
"2756",18:42:00,1122,-86,"day","white"
"2757",18:50:00,1130,-78,"day","black"
"2758",18:50:00,1130,-78,"day","white"
"2759",18:51:00,1131,-77,"day","white"
"2760",18:55:00,1135,-73,"day","white"
"2761",19:00:00,1140,-68,"day","black"
"2762",19:00:00,1140,-68,"day","white"
"2763",19:05:00,1145,-63,"day","black"
"2764",19:06:00,1146,-62,"day","white"
"2765",19:20:00,1160,-48,"day","white"
"2766",19:25:00,1165,-43,"day","white"
"2767",19:35:00,1175,-33,"day","black"
"2768",20:50:00,1250,42,"night","black"
"2769",21:05:00,1265,57,"night","black"
"2770",17:35:00,1055,-154,"day","black"
"2771",17:37:00,1057,-152,"day","white"
"2772",17:40:00,1060,-149,"day","black"
"2773",17:45:00,1065,-144,"day","black"
"2774",17:47:00,1067,-142,"day","white"
"2775",17:52:00,1072,-137,"day","white"
"2776",18:00:00,1080,-129,"day","white"
"2777",18:10:00,1090,-119,"day","black"
"2778",18:25:00,1105,-104,"day","black"
"2779",18:29:00,1109,-100,"day","black"
"2780",18:42:00,1122,-87,"day","white"
"2781",18:53:00,1133,-76,"day","white"
"2782",19:00:00,1140,-69,"day","black"
"2783",19:00:00,1140,-69,"day","black"
"2784",19:00:00,1140,-69,"day","white"
"2785",19:00:00,1140,-69,"day","white"
"2786",19:00:00,1140,-69,"day","white"
"2787",19:00:00,1140,-69,"day","white"
"2788",19:05:00,1145,-64,"day","black"
"2789",19:10:00,1150,-59,"day","black"
"2790",19:28:00,1168,-41,"day","white"
"2791",20:12:00,1212,3,"night","white"
"2792",20:23:00,1223,14,"night","black"
"2793",20:25:00,1225,16,"night","white"
"2794",20:30:00,1230,21,"night","black"
"2795",20:40:00,1240,31,"night","black"
"2796",20:40:00,1240,31,"night","white"
"2797",20:41:00,1241,32,"night","white"
"2798",20:45:00,1245,36,"night","black"
"2799",20:45:00,1245,36,"night","white"
"2800",21:00:00,1260,51,"night","white"
"2801",21:05:00,1265,56,"night","white"
"2802",17:30:00,1050,-160,"day","white"
"2803",17:35:00,1055,-155,"day","white"
"2804",17:48:00,1068,-142,"day","white"
"2805",17:50:00,1070,-140,"day","black"
"2806",18:40:00,1120,-90,"day","white"
"2807",18:50:00,1130,-80,"day","white"
"2808",18:56:00,1136,-74,"day","white"
"2809",18:57:00,1137,-73,"day","white"
"2810",19:12:00,1152,-58,"day","white"
"2811",19:12:00,1152,-58,"day","white"
"2812",19:15:00,1155,-55,"day","white"
"2813",20:10:00,1210,0,"day","black"
"2814",20:40:00,1240,30,"night","white"
"2815",20:48:00,1248,38,"night","white"
"2816",20:53:00,1253,43,"night","white"
"2817",20:57:00,1257,47,"night","white"
"2818",21:03:00,1263,53,"night","white"
"2819",21:05:00,1265,55,"night","white"
"2820",17:23:00,1043,-167,"day","black"
"2821",17:30:00,1050,-160,"day","white"
"2822",17:44:00,1064,-146,"day","white"
"2823",17:53:00,1073,-137,"day","white"
"2824",18:04:00,1084,-126,"day","white"
"2825",18:10:00,1090,-120,"day","black"
"2826",18:13:00,1093,-117,"day","white"
"2827",18:22:00,1102,-108,"day","white"
"2828",18:42:00,1122,-88,"day","white"
"2829",18:43:00,1123,-87,"day","black"
"2830",18:50:00,1130,-80,"day","black"
"2831",19:00:00,1140,-70,"day","white"
"2832",19:00:00,1140,-70,"day","white"
"2833",19:00:00,1140,-70,"day","white"
"2834",19:20:00,1160,-50,"day","black"
"2835",19:25:00,1165,-45,"day","white"
"2836",19:40:00,1180,-30,"day","black"
"2837",19:44:00,1184,-26,"day","black"
"2838",20:14:00,1214,4,"night","white"
"2839",20:18:00,1218,8,"night","white"
"2840",20:30:00,1230,20,"night","white"
"2841",20:50:00,1250,40,"night","white"
"2842",20:55:00,1255,45,"night","white"
"2843",17:25:00,1045,-166,"day","white"
"2844",17:30:00,1050,-161,"day","black"
"2845",17:43:00,1063,-148,"day","white"
"2846",17:45:00,1065,-146,"day","white"
"2847",17:50:00,1070,-141,"day","white"
"2848",17:55:00,1075,-136,"day","white"
"2849",18:15:00,1095,-116,"day","black"
"2850",18:26:00,1106,-105,"day","white"
"2851",18:40:00,1120,-91,"day","white"
"2852",18:50:00,1130,-81,"day","white"
"2853",19:00:00,1140,-71,"day","black"
"2854",19:09:00,1149,-62,"day","white"
"2855",19:30:00,1170,-41,"day","black"
"2856",19:35:00,1175,-36,"day","black"
"2857",20:11:00,1211,0,"day","white"
"2858",20:13:00,1213,2,"night","black"
"2859",20:15:00,1215,4,"night","white"
"2860",20:17:00,1217,6,"night","black"
"2861",20:20:00,1220,9,"night","black"
"2862",20:23:00,1223,12,"night","black"
"2863",20:37:00,1237,26,"night","white"
"2864",20:55:00,1255,44,"night","white"
"2865",21:00:00,1260,49,"night","white"
"2866",18:10:00,1090,-122,"day","black"
"2867",18:25:00,1105,-107,"day","black"
"2868",18:35:00,1115,-97,"day","black"
"2869",18:40:00,1120,-92,"day","black"
"2870",19:04:00,1144,-68,"day","black"
"2871",19:10:00,1150,-62,"day","black"
"2872",19:10:00,1150,-62,"day","white"
"2873",19:16:00,1156,-56,"day","white"
"2874",19:24:00,1164,-48,"day","white"
"2875",19:30:00,1170,-42,"day","black"
"2876",19:42:00,1182,-30,"day","white"
"2877",20:30:00,1230,18,"night","white"
"2878",20:44:00,1244,32,"night","white"
"2879",20:55:00,1255,43,"night","black"
"2880",21:02:00,1262,50,"night","white"
"2881",21:05:00,1265,53,"night","white"
"2882",17:42:00,1062,-151,"day","white"
"2883",17:50:00,1070,-143,"day","black"
"2884",17:51:00,1071,-142,"day","white"
"2885",17:55:00,1075,-138,"day","white"
"2886",18:03:00,1083,-130,"day","black"
"2887",18:40:00,1120,-93,"day","black"
"2888",18:40:00,1120,-93,"day","white"
"2889",19:36:00,1176,-37,"day","black"
"2890",21:00:00,1260,47,"night","white"
"2891",17:30:00,1050,-164,"day","white"
"2892",17:30:00,1050,-164,"day","white"
"2893",17:31:00,1051,-163,"day","white"
"2894",17:33:00,1053,-161,"day","white"
"2895",17:35:00,1055,-159,"day","white"
"2896",17:45:00,1065,-149,"day","black"
"2897",17:52:00,1072,-142,"day","black"
"2898",18:00:00,1080,-134,"day","black"
"2899",18:10:00,1090,-124,"day","white"
"2900",18:41:00,1121,-93,"day","black"
"2901",18:46:00,1126,-88,"day","white"
"2902",19:00:00,1140,-74,"day","white"
"2903",19:20:00,1160,-54,"day","white"
"2904",19:45:00,1185,-29,"day","white"
"2905",20:14:00,1214,0,"day","black"
"2906",20:15:00,1215,1,"night","black"
"2907",20:20:00,1220,6,"night","white"
"2908",20:27:00,1227,13,"night","white"
"2909",20:52:00,1252,38,"night","black"
"2910",21:05:00,1265,51,"night","white"
"2911",17:37:00,1057,-158,"day","black"
"2912",17:55:00,1075,-140,"day","white"
"2913",18:00:00,1080,-135,"day","black"
"2914",18:10:00,1090,-125,"day","white"
"2915",18:11:00,1091,-124,"day","white"
"2916",18:30:00,1110,-105,"day","black"
"2917",18:30:00,1110,-105,"day","white"
"2918",18:40:00,1120,-95,"day","white"
"2919",18:56:00,1136,-79,"day","white"
"2920",19:00:00,1140,-75,"day","black"
"2921",19:20:00,1160,-55,"day","black"
"2922",19:25:00,1165,-50,"day","white"
"2923",19:26:00,1166,-49,"day","white"
"2924",20:34:00,1234,19,"night","white"
"2925",20:42:00,1242,27,"night","black"
"2926",17:25:00,1045,-171,"day","white"
"2927",17:30:00,1050,-166,"day","white"
"2928",17:45:00,1065,-151,"day","black"
"2929",17:50:00,1070,-146,"day","white"
"2930",17:52:00,1072,-144,"day","black"
"2931",17:53:00,1073,-143,"day","black"
"2932",18:00:00,1080,-136,"day","black"
"2933",18:25:00,1105,-111,"day","white"
"2934",18:28:00,1108,-108,"day","white"
"2935",18:35:00,1115,-101,"day","white"
"2936",18:41:00,1121,-95,"day","white"
"2937",18:44:00,1124,-92,"day","white"
"2938",18:45:00,1125,-91,"day","black"
"2939",18:45:00,1125,-91,"day","black"
"2940",18:45:00,1125,-91,"day","white"
"2941",18:45:00,1125,-91,"day","white"
"2942",18:56:00,1136,-80,"day","black"
"2943",18:56:00,1136,-80,"day","white"
"2944",19:05:00,1145,-71,"day","white"
"2945",19:15:00,1155,-61,"day","white"
"2946",19:16:00,1156,-60,"day","white"
"2947",19:30:00,1170,-46,"day","black"
"2948",19:30:00,1170,-46,"day","white"
"2949",19:35:00,1175,-41,"day","white"
"2950",19:40:00,1180,-36,"day","white"
"2951",19:43:00,1183,-33,"day","white"
"2952",19:45:00,1185,-31,"day","white"
"2953",20:17:00,1217,1,"night","white"
"2954",20:20:00,1220,4,"night","black"
"2955",20:30:00,1230,14,"night","black"
"2956",20:43:00,1243,27,"night","white"
"2957",20:46:00,1246,30,"night","black"
"2958",20:50:00,1250,34,"night","white"
"2959",17:30:00,1050,-167,"day","black"
"2960",17:30:00,1050,-167,"day","white"
"2961",17:35:00,1055,-162,"day","white"
"2962",17:41:00,1061,-156,"day","white"
"2963",17:45:00,1065,-152,"day","black"
"2964",18:13:00,1093,-124,"day","white"
"2965",18:25:00,1105,-112,"day","black"
"2966",18:30:00,1110,-107,"day","black"
"2967",18:30:00,1110,-107,"day","white"
"2968",18:40:00,1120,-97,"day","black"
"2969",18:55:00,1135,-82,"day","black"
"2970",19:20:00,1160,-57,"day","black"
"2971",19:30:00,1170,-47,"day","white"
"2972",19:32:00,1172,-45,"day","white"
"2973",19:35:00,1175,-42,"day","white"
"2974",19:35:00,1175,-42,"day","white"
"2975",19:45:00,1185,-32,"day","black"
"2976",19:49:00,1189,-28,"day","white"
"2977",19:50:00,1190,-27,"day","black"
"2978",20:43:00,1243,26,"night","white"
"2979",17:44:00,1064,-154,"day","white"
"2980",17:45:00,1065,-153,"day","black"
"2981",17:45:00,1065,-153,"day","white"
"2982",18:20:00,1100,-118,"day","white"
"2983",18:27:00,1107,-111,"day","white"
"2984",18:30:00,1110,-108,"day","black"
"2985",18:40:00,1120,-98,"day","white"
"2986",18:50:00,1130,-88,"day","black"
"2987",18:50:00,1130,-88,"day","white"
"2988",19:40:00,1180,-38,"day","white"
"2989",19:45:00,1185,-33,"day","black"
"2990",19:49:00,1189,-29,"day","white"
"2991",20:35:00,1235,17,"night","white"
"2992",20:46:00,1246,28,"night","black"
"2993",17:24:00,1044,-175,"day","black"
"2994",17:45:00,1065,-154,"day","black"
"2995",17:55:00,1075,-144,"day","white"
"2996",18:00:00,1080,-139,"day","white"
"2997",18:10:00,1090,-129,"day","white"
"2998",18:50:00,1130,-89,"day","white"
"2999",18:55:00,1135,-84,"day","black"
"3000",18:55:00,1135,-84,"day","black"
"3001",19:00:00,1140,-79,"day","black"
"3002",19:08:00,1148,-71,"day","black"
"3003",19:10:00,1150,-69,"day","white"
"3004",19:23:00,1163,-56,"day","white"
"3005",19:32:00,1172,-47,"day","black"
"3006",19:43:00,1183,-36,"day","white"
"3007",19:45:00,1185,-34,"day","white"
"3008",20:30:00,1230,11,"night","white"
"3009",21:03:00,1263,44,"night","black"
"3010",17:23:00,1043,-177,"day","white"
"3011",17:25:00,1045,-175,"day","black"
"3012",17:25:00,1045,-175,"day","white"
"3013",17:30:00,1050,-170,"day","black"
"3014",17:35:00,1055,-165,"day","black"
"3015",17:40:00,1060,-160,"day","black"
"3016",17:40:00,1060,-160,"day","white"
"3017",17:50:00,1070,-150,"day","black"
"3018",18:00:00,1080,-140,"day","white"
"3019",18:01:00,1081,-139,"day","white"
"3020",18:10:00,1090,-130,"day","black"
"3021",18:10:00,1090,-130,"day","white"
"3022",18:15:00,1095,-125,"day","black"
"3023",18:15:00,1095,-125,"day","white"
"3024",18:25:00,1105,-115,"day","black"
"3025",18:32:00,1112,-108,"day","black"
"3026",19:05:00,1145,-75,"day","white"
"3027",19:20:00,1160,-60,"day","black"
"3028",19:20:00,1160,-60,"day","white"
"3029",19:25:00,1165,-55,"day","white"
"3030",19:25:00,1165,-55,"day","white"
"3031",19:28:00,1168,-52,"day","white"
"3032",19:30:00,1170,-50,"day","black"
"3033",19:33:00,1173,-47,"day","black"
"3034",19:40:00,1180,-40,"day","black"
"3035",19:40:00,1180,-40,"day","white"
"3036",19:45:00,1185,-35,"day","white"
"3037",20:30:00,1230,10,"night","black"
"3038",20:35:00,1235,15,"night","black"
"3039",20:40:00,1240,20,"night","white"
"3040",21:00:00,1260,40,"night","white"
"3041",21:08:00,1268,48,"night","black"
"3042",17:25:00,1045,-176,"day","white"
"3043",17:55:00,1075,-146,"day","white"
"3044",18:11:00,1091,-130,"day","black"
"3045",18:11:00,1091,-130,"day","white"
"3046",18:25:00,1105,-116,"day","white"
"3047",18:29:00,1109,-112,"day","white"
"3048",18:35:00,1115,-106,"day","white"
"3049",18:36:00,1116,-105,"day","white"
"3050",18:45:00,1125,-96,"day","black"
"3051",18:55:00,1135,-86,"day","black"
"3052",19:00:00,1140,-81,"day","white"
"3053",19:00:00,1140,-81,"day","white"
"3054",19:10:00,1150,-71,"day","white"
"3055",19:20:00,1160,-61,"day","white"
"3056",19:33:00,1173,-48,"day","black"
"3057",19:35:00,1175,-46,"day","white"
"3058",19:40:00,1180,-41,"day","white"
"3059",19:45:00,1185,-36,"day","white"
"3060",20:22:00,1222,1,"night","black"
"3061",20:35:00,1235,14,"night","black"
"3062",20:35:00,1235,14,"night","white"
"3063",20:45:00,1245,24,"night","white"
"3064",21:03:00,1263,42,"night","black"
"3065",17:30:00,1050,-172,"day","black"
"3066",18:05:00,1085,-137,"day","black"
"3067",18:05:00,1085,-137,"day","white"
"3068",18:28:00,1108,-114,"day","white"
"3069",18:35:00,1115,-107,"day","black"
"3070",18:39:00,1119,-103,"day","white"
"3071",19:02:00,1142,-80,"day","white"
"3072",19:13:00,1153,-69,"day","black"
"3073",19:27:00,1167,-55,"day","black"
"3074",19:40:00,1180,-42,"day","black"
"3075",19:41:00,1181,-41,"day","white"
"3076",19:46:00,1186,-36,"day","white"
"3077",19:49:00,1189,-33,"day","white"
"3078",20:35:00,1235,13,"night","white"
"3079",20:39:00,1239,17,"night","black"
"3080",20:40:00,1240,18,"night","black"
"3081",17:30:00,1050,-173,"day","white"
"3082",17:48:00,1068,-155,"day","white"
"3083",18:30:00,1110,-113,"day","black"
"3084",18:30:00,1110,-113,"day","white"
"3085",19:15:00,1155,-68,"day","white"
"3086",19:20:00,1160,-63,"day","black"
"3087",19:30:00,1170,-53,"day","black"
"3088",19:41:00,1181,-42,"day","white"
"3089",19:45:00,1185,-38,"day","black"
"3090",19:45:00,1185,-38,"day","white"
"3091",19:50:00,1190,-33,"day","white"
"3092",19:54:00,1194,-29,"day","white"
"3093",19:56:00,1196,-27,"day","white"
"3094",20:26:00,1226,3,"night","white"
"3095",20:30:00,1230,7,"night","black"
"3096",20:50:00,1250,27,"night","white"
"3097",21:00:00,1260,37,"night","black"
"3098",17:25:00,1045,-179,"day","white"
"3099",17:30:00,1050,-174,"day","white"
"3100",17:34:00,1054,-170,"day","white"
"3101",17:55:00,1075,-149,"day","black"
"3102",18:05:00,1085,-139,"day","white"
"3103",18:10:00,1090,-134,"day","black"
"3104",18:10:00,1090,-134,"day","white"
"3105",18:20:00,1100,-124,"day","black"
"3106",18:22:00,1102,-122,"day","white"
"3107",18:25:00,1105,-119,"day","black"
"3108",18:40:00,1120,-104,"day","black"
"3109",18:41:00,1121,-103,"day","white"
"3110",19:14:00,1154,-70,"day","black"
"3111",19:15:00,1155,-69,"day","white"
"3112",20:55:00,1255,31,"night","white"
"3113",17:40:00,1060,-165,"day","white"
"3114",18:00:00,1080,-145,"day","white"
"3115",18:01:00,1081,-144,"day","white"
"3116",18:08:00,1088,-137,"day","white"
"3117",18:14:00,1094,-131,"day","white"
"3118",18:17:00,1097,-128,"day","white"
"3119",18:21:00,1101,-124,"day","white"
"3120",18:25:00,1105,-120,"day","white"
"3121",18:32:00,1112,-113,"day","white"
"3122",18:35:00,1115,-110,"day","white"
"3123",18:40:00,1120,-105,"day","white"
"3124",18:40:00,1120,-105,"day","white"
"3125",18:44:00,1124,-101,"day","white"
"3126",18:45:00,1125,-100,"day","black"
"3127",18:45:00,1125,-100,"day","white"
"3128",18:52:00,1132,-93,"day","white"
"3129",18:55:00,1135,-90,"day","black"
"3130",19:00:00,1140,-85,"day","black"
"3131",19:00:00,1140,-85,"day","white"
"3132",19:05:00,1145,-80,"day","white"
"3133",19:20:00,1160,-65,"day","white"
"3134",19:20:00,1160,-65,"day","white"
"3135",19:20:00,1160,-65,"day","white"
"3136",19:35:00,1175,-50,"day","white"
"3137",19:35:00,1175,-50,"day","white"
"3138",19:45:00,1185,-40,"day","white"
"3139",19:56:00,1196,-29,"day","white"
"3140",20:25:00,1225,0,"day","white"
"3141",20:33:00,1233,8,"night","white"
"3142",20:50:00,1250,25,"night","white"
"3143",20:54:00,1254,29,"night","white"
"3144",21:05:00,1265,40,"night","white"
"3145",17:41:00,1061,-165,"day","black"
"3146",17:50:00,1070,-156,"day","white"
"3147",18:00:00,1080,-146,"day","white"
"3148",18:03:00,1083,-143,"day","black"
"3149",18:29:00,1109,-117,"day","black"
"3150",18:30:00,1110,-116,"day","white"
"3151",19:05:00,1145,-81,"day","black"
"3152",19:13:00,1153,-73,"day","white"
"3153",19:14:00,1154,-72,"day","white"
"3154",19:35:00,1175,-51,"day","white"
"3155",19:55:00,1195,-31,"day","black"
"3156",19:55:00,1195,-31,"day","white"
"3157",20:38:00,1238,12,"night","white"
"3158",17:25:00,1045,-182,"day","white"
"3159",17:30:00,1050,-177,"day","black"
"3160",17:30:00,1050,-177,"day","white"
"3161",17:30:00,1050,-177,"day","white"
"3162",17:30:00,1050,-177,"day","white"
"3163",17:40:00,1060,-167,"day","black"
"3164",17:40:00,1060,-167,"day","white"
"3165",17:45:00,1065,-162,"day","black"
"3166",17:45:00,1065,-162,"day","white"
"3167",17:50:00,1070,-157,"day","black"
"3168",17:55:00,1075,-152,"day","white"
"3169",18:00:00,1080,-147,"day","black"
"3170",18:15:00,1095,-132,"day","black"
"3171",18:20:00,1100,-127,"day","black"
"3172",18:25:00,1105,-122,"day","white"
"3173",18:27:00,1107,-120,"day","white"
"3174",18:30:00,1110,-117,"day","white"
"3175",18:50:00,1130,-97,"day","black"
"3176",19:00:00,1140,-87,"day","black"
"3177",19:08:00,1148,-79,"day","white"
"3178",19:15:00,1155,-72,"day","black"
"3179",19:45:00,1185,-42,"day","white"
"3180",19:52:00,1192,-35,"day","white"
"3181",19:54:00,1194,-33,"day","white"
"3182",20:35:00,1235,8,"night","white"
"3183",21:05:00,1265,38,"night","white"
"3184",17:53:00,1073,-155,"day","white"
"3185",18:30:00,1110,-118,"day","white"
"3186",18:42:00,1122,-106,"day","white"
"3187",18:57:00,1137,-91,"day","black"
"3188",19:32:00,1172,-56,"day","white"
"3189",19:42:00,1182,-46,"day","white"
"3190",19:50:00,1190,-38,"day","white"
"3191",20:30:00,1230,2,"night","black"
"3192",20:33:00,1233,5,"night","black"
"3193",17:30:00,1050,-179,"day","white"
"3194",17:33:00,1053,-176,"day","white"
"3195",18:05:00,1085,-144,"day","white"
"3196",18:06:00,1086,-143,"day","white"
"3197",18:14:00,1094,-135,"day","white"
"3198",18:30:00,1110,-119,"day","black"
"3199",18:30:00,1110,-119,"day","white"
"3200",18:35:00,1115,-114,"day","black"
"3201",18:40:00,1120,-109,"day","white"
"3202",18:54:00,1134,-95,"day","white"
"3203",18:59:00,1139,-90,"day","white"
"3204",19:15:00,1155,-74,"day","white"
"3205",19:40:00,1180,-49,"day","white"
"3206",19:40:00,1180,-49,"day","white"
"3207",19:50:00,1190,-39,"day","white"
"3208",17:25:00,1045,-185,"day","black"
"3209",17:30:00,1050,-180,"day","black"
"3210",17:30:00,1050,-180,"day","white"
"3211",17:54:00,1074,-156,"day","white"
"3212",18:10:00,1090,-140,"day","white"
"3213",18:15:00,1095,-135,"day","black"
"3214",18:20:00,1100,-130,"day","white"
"3215",18:39:00,1119,-111,"day","black"
"3216",18:50:00,1130,-100,"day","white"
"3217",18:56:00,1136,-94,"day","black"
"3218",19:10:00,1150,-80,"day","black"
"3219",19:10:00,1150,-80,"day","black"
"3220",19:15:00,1155,-75,"day","black"
"3221",19:20:00,1160,-70,"day","black"
"3222",19:21:00,1161,-69,"day","white"
"3223",19:23:00,1163,-67,"day","black"
"3224",19:25:00,1165,-65,"day","white"
"3225",19:40:00,1180,-50,"day","black"
"3226",19:42:00,1182,-48,"day","black"
"3227",20:00:00,1200,-30,"day","white"
"3228",20:00:00,1200,-30,"day","white"
